scaffold	name1	name2	coverage_overlap	compared_bases_count	percent_genome_compared	length	consensus_SNPs	population_SNPs	conANI	popANI
kraken:taxid|456327|NZ_CP018467.1	SRR14346257.sorted.bam	SRR14346449.sorted.bam	0.1633919338159255	158	3.110783056942884e-05	5079107	8	8	0.9493670886075948	0.9493670886075948
kraken:taxid|573|NZ_AP024568.1	SRR14346257.sorted.bam	SRR14346449.sorted.bam	0.4178154825026511	2364	0.0004470979484937	5287432	17	11	0.992808798646362	0.995346869712352
kraken:taxid|38305|NZ_CP004353.1	SRR14346257.sorted.bam	SRR14346449.sorted.bam	0.3929306379372957	3246	0.0011071772097497	2931780	22	11	0.993222427603204	0.996611213801602
kraken:taxid|1725|NZ_CP046322.1	SRR14346257.sorted.bam	SRR14346449.sorted.bam	0.5082951945080092	3554	0.0012619793048177	2816211	3	0	0.9991558806978053	1.0
kraken:taxid|1310|NZ_CP029490.1	SRR14346257.sorted.bam	SRR14346449.sorted.bam	0.4861773633998265	8969	0.0040794679817026	2198571	89	66	0.9900769316534732	0.9926413201025756
kraken:taxid|1336|NC_011134.1	SRR14346257.sorted.bam	SRR14346449.sorted.bam	0.5745814666352276	12184	0.0060192543021315	2024171	118	71	0.9903151674326988	0.9941726854891662
kraken:taxid|1329|NZ_CP053790.1	SRR14346257.sorted.bam	SRR14346449.sorted.bam	0.566049964647655	28821	0.01339186145062	2152128	212	102	0.9926442524548073	0.9964609139169356
kraken:taxid|1396|NZ_CP115307.1	SRR14346257.sorted.bam	SRR14346449.sorted.bam	0.1085915282143391	1451	0.000272890193011	5317157	54	40	0.9627842866988284	0.972432804962095
kraken:taxid|1340|NZ_LR594052.1	SRR14346257.sorted.bam	SRR14346449.sorted.bam	0.6638635174827988	16499	0.0084649151610175	1949104	82	44	0.995030001818292	0.9973331717073762
kraken:taxid|2594913|NZ_CP038157.1	SRR14346257.sorted.bam	SRR14346449.sorted.bam	0.2444321737529909	1328	0.0005620248128876	2362885	18	18	0.9864457831325302	0.9864457831325302
kraken:taxid|1283|NZ_CP092476.1	SRR14346257.sorted.bam	SRR14346449.sorted.bam	0.0660651920838183	227	8.949763048123704e-05	2536380	2	1	0.9911894273127754	0.9955947136563876
kraken:taxid|1744|NZ_CP120879.1	SRR14346257.sorted.bam	SRR14346449.sorted.bam	0.4548669272287363	2444	0.0009120692814394	2679621	9	4	0.9963175122749592	0.9983633387888708
kraken:taxid|38301|NZ_CP065689.1	SRR14346257.sorted.bam	SRR14346449.sorted.bam	0.2347826086956521	351	0.0001301947617194	2695961	4	4	0.9886039886039886	0.9886039886039886
kraken:taxid|1326|NZ_LT906454.1	SRR14346257.sorted.bam	SRR14346449.sorted.bam	0.6639271715766848	15753	0.0067585917519695	2330811	123	46	0.992191963435536	0.9970799212848346
kraken:taxid|162426|NZ_CP025299.1	SRR14346257.sorted.bam	SRR14346449.sorted.bam	0.1980046047582501	258	7.117647821544569e-05	3624793	2	2	0.992248062015504	0.992248062015504
kraken:taxid|43770|NZ_CP066290.1	SRR14346257.sorted.bam	SRR14346449.sorted.bam	0.0375	57	1.930567315834039e-05	2952500	1	1	0.9824561403508772	0.9824561403508772
kraken:taxid|29394|NZ_CP040412.1	SRR14346257.sorted.bam	SRR14346449.sorted.bam	0.1392664509169363	1291	0.0006779276523591	1904333	18	16	0.9860573199070488	0.9876065065840434
kraken:taxid|76860|NZ_CP029207.1	SRR14346257.sorted.bam	SRR14346449.sorted.bam	0.1916805461312277	27966	0.0141171339482089	1980997	339	202	0.9878781377386828	0.9927769434313094
kraken:taxid|361101|NZ_LR595858.1	SRR14346257.sorted.bam	SRR14346449.sorted.bam	0.4926897339126573	15535	0.007323622560246	2121218	87	41	0.9943997425168972	0.9973607981976182
kraken:taxid|651|NZ_CP038445.1	SRR14346257.sorted.bam	SRR14346449.sorted.bam	0.2178432221741013	503	0.0001073964329011	4683582	2	2	0.9960238568588468	0.9960238568588468
kraken:taxid|34073|NZ_CP102931.1	SRR14346257.sorted.bam	SRR14346449.sorted.bam	0.186695278969957	435	5.963199246799955e-05	7294742	1	1	0.9977011494252872	0.9977011494252872
kraken:taxid|29442|NZ_CP020369.1	SRR14346257.sorted.bam	SRR14346449.sorted.bam	0.527810650887574	446	6.504602881597414e-05	6856683	1	0	0.9977578475336324	1.0
kraken:taxid|96344|NZ_CP069811.1	SRR14346257.sorted.bam	SRR14346449.sorted.bam	0.4055624740556247	977	0.000347772971526	2809304	12	7	0.9877175025588536	0.992835209825998
kraken:taxid|747|NZ_CP015569.1	SRR14346257.sorted.bam	SRR14346449.sorted.bam	0.8102636062944772	32336	0.012778068004802	2530586	694	174	0.9785378525482434	0.9946190004948046
kraken:taxid|33040|NZ_LR134307.1	SRR14346257.sorted.bam	SRR14346449.sorted.bam	0.2174580697945184	34553	0.0182732896786824	1890902	473	260	0.9863108847278096	0.9924753277573582
kraken:taxid|562|NZ_CP026399.1	SRR14346257.sorted.bam	SRR14346449.sorted.bam	0.4029279279279279	1789	0.0003389732879954	5277702	8	6	0.9955282280603688	0.9966461710452766
kraken:taxid|1290|NZ_LT963442.1	SRR14346257.sorted.bam	SRR14346449.sorted.bam	0.0	0	0.0	2235839	0	0		
kraken:taxid|149016|NZ_LR134323.1	SRR14346257.sorted.bam	SRR14346449.sorted.bam	0.785663082437276	28496	0.0132910447761194	2144000	202	66	0.9929112857944976	0.997683885457608
kraken:taxid|1282|NZ_LR735437.1	SRR14346257.sorted.bam	SRR14346449.sorted.bam	0.0	0	0.0	2556537	0	0		
kraken:taxid|38289|NZ_LS483459.1	SRR14346257.sorted.bam	SRR14346449.sorted.bam	0.1338118179136761	1361	0.000563642997388	2414649	19	15	0.9860396767083028	0.9889786921381336
kraken:taxid|29388|NZ_AP014956.1	SRR14346257.sorted.bam	SRR14346449.sorted.bam	0.3147977092185479	6816	0.0027491497641281	2479312	36	33	0.9947183098591548	0.9951584507042254
kraken:taxid|28450|NZ_CP009545.1	SRR14346257.sorted.bam	SRR14346449.sorted.bam	0.4741004349545274	3597	0.0009187136374444	3915257	26	8	0.992771754239644	0.9977759243814288
kraken:taxid|1274|NZ_CP008889.1	SRR14346257.sorted.bam	SRR14346449.sorted.bam	0.3074333074333074	1187	0.0003918757908908	3029021	6	6	0.9949452401010952	0.9949452401010952
kraken:taxid|146827|NZ_CP014634.1	SRR14346257.sorted.bam	SRR14346449.sorted.bam	0.1580932784636488	461	0.0001683728571266	2737971	11	11	0.9761388286334056	0.9761388286334056
kraken:taxid|29382|NZ_LT963440.1	SRR14346257.sorted.bam	SRR14346449.sorted.bam	0.845098643649815	5483	0.0020211298938123	2712839	3	3	0.9994528542768556	0.9994528542768556
kraken:taxid|305|NZ_CP052068.1	SRR14346257.sorted.bam	SRR14346449.sorted.bam	0.4922655715263518	3596	0.0009284259977868	3873222	3	1	0.9991657397107898	0.99972191323693
kraken:taxid|1747|NZ_CP033718.1	SRR14346257.sorted.bam	SRR14346449.sorted.bam	0.0140815809804519	2169	0.0008692230132102	2495332	31	31	0.9857076994006456	0.9857076994006456
kraken:taxid|630|NZ_CP016945.1	SRR14346257.sorted.bam	SRR14346449.sorted.bam	0.4136819484240687	2310	0.0004948438767568	4668139	28	26	0.987878787878788	0.9887445887445888
kraken:taxid|1286|NZ_LT963435.1	SRR14346257.sorted.bam	SRR14346449.sorted.bam	0.6885910224438903	4418	0.0015907805302577	2777253	1	0	0.9997736532367588	1.0
kraken:taxid|1272|NZ_CP059343.1	SRR14346257.sorted.bam	SRR14346449.sorted.bam	0.4866943866943867	4682	0.001658496980912	2823038	79	44	0.9831268688594618	0.9906023067065356
kraken:taxid|76860|NZ_CP029207.1	SRR14346473.sorted.bam	SRR14346313.sorted.bam	0.0768041237113402	149	7.521465201613127e-05	1980997	1	1	0.9932885906040269	0.9932885906040269
kraken:taxid|1282|NZ_LR735437.1	SRR14346473.sorted.bam	SRR14346313.sorted.bam	0.2491944146079484	232	9.07477576111748e-05	2556537	15	15	0.9353448275862069	0.9353448275862069
kraken:taxid|1310|NZ_CP029490.1	SRR14346473.sorted.bam	SRR14346313.sorted.bam	0.0	0	0.0	2198571	0	0		
kraken:taxid|1842539|NZ_CP016464.1	SRR14346473.sorted.bam	SRR14346313.sorted.bam	0.0	0	0.0	4911382	0	0		
kraken:taxid|1283|NZ_CP092476.1	SRR14346473.sorted.bam	SRR14346313.sorted.bam	0.0	0	0.0	2536380	0	0		
kraken:taxid|562|NZ_CP026399.1	SRR14346473.sorted.bam	SRR14346313.sorted.bam	0.0	0	0.0	5277702	0	0		
kraken:taxid|2202828|NZ_CP029551.1	SRR14346473.sorted.bam	SRR14346313.sorted.bam	0.0	0	0.0	5539695	0	0		
kraken:taxid|33040|NZ_LR134307.1	SRR14346473.sorted.bam	SRR14346313.sorted.bam	0.0700357044767921	255	0.0001348562749418	1890902	8	8	0.9686274509803922	0.9686274509803922
kraken:taxid|29382|NZ_LT963440.1	SRR14346473.sorted.bam	SRR14346313.sorted.bam	0.4174499879489033	1732	0.0006384455546385	2712839	9	9	0.9948036951501156	0.9948036951501156
kraken:taxid|1747|NZ_CP033718.1	SRR14346473.sorted.bam	SRR14346313.sorted.bam	0.0	0	0.0	2495332	0	0		
kraken:taxid|361101|NZ_LR595858.1	SRR14346473.sorted.bam	SRR14346313.sorted.bam	0.0	0	0.0	2121218	0	0		
kraken:taxid|1286|NZ_LT963435.1	SRR14346473.sorted.bam	SRR14346313.sorted.bam	0.3774798927613941	1408	0.0005069757778639	2777253	0	0	1.0	1.0
kraken:taxid|29442|NZ_CP020369.1	SRR14346473.sorted.bam	SRR14346313.sorted.bam	0.5172413793103449	195	2.843940721774654e-05	6856683	0	0	1.0	1.0
kraken:taxid|223967|NZ_CP039546.1	SRR14346473.sorted.bam	SRR14346313.sorted.bam	0.0	0	0.0	5395646	0	0		
kraken:taxid|1280|NZ_CP013953.1	SRR14346473.sorted.bam	SRR14346313.sorted.bam	0.0902118334550767	247	8.358298250476202e-05	2955147	10	7	0.9595141700404858	0.97165991902834
kraken:taxid|1329|NZ_CP053790.1	SRR14346473.sorted.bam	SRR14346313.sorted.bam	0.0	0	0.0	2152128	0	0		
kraken:taxid|29388|NZ_AP014956.1	SRR14346473.sorted.bam	SRR14346313.sorted.bam	0.0	0	0.0	2479312	0	0		
kraken:taxid|149016|NZ_LR134323.1	SRR14346473.sorted.bam	SRR14346313.sorted.bam	0.0	0	0.0	2144000	0	0		
kraken:taxid|1340|NZ_LR594052.1	SRR14346473.sorted.bam	SRR14346313.sorted.bam	0.0921219822109275	145	7.43931570608854e-05	1949104	1	1	0.993103448275862	0.993103448275862
kraken:taxid|1396|NZ_CP115307.1	SRR14346473.sorted.bam	SRR14346313.sorted.bam	0.090650406504065	223	4.193970574876762e-05	5317157	14	14	0.937219730941704	0.937219730941704
kraken:taxid|29388|NZ_AP014956.1	SRR14346448.sorted.bam	SRR14346450.sorted.bam	0.0	0	0.0	2479312	0	0		
kraken:taxid|29382|NZ_LT963440.1	SRR14346448.sorted.bam	SRR14346450.sorted.bam	0.1649949849548646	658	0.0002425503319585	2712839	0	0	1.0	1.0
kraken:taxid|1286|NZ_LT963435.1	SRR14346448.sorted.bam	SRR14346450.sorted.bam	0.1839442320665617	818	0.0002945356436738	2777253	0	0	1.0	1.0
kraken:taxid|223967|NZ_CP039546.1	SRR14346448.sorted.bam	SRR14346450.sorted.bam	0.0	0	0.0	5395646	0	0		
kraken:taxid|1290|NZ_LT963442.1	SRR14346448.sorted.bam	SRR14346450.sorted.bam	0.0	0	0.0	2235839	0	0		
kraken:taxid|1747|NZ_CP033718.1	SRR14346448.sorted.bam	SRR14346450.sorted.bam	0.0	0	0.0	2495332	0	0		
kraken:taxid|562|NZ_CP026399.1	SRR14346448.sorted.bam	SRR14346450.sorted.bam	0.0	0	0.0	5277702	0	0		
kraken:taxid|747|NZ_CP015569.1	SRR14346572.sorted.bam	SRR14346472.sorted.bam	0.0081168390476966	299	0.0001181544511824	2530586	0	0	1.0	1.0
kraken:taxid|29388|NZ_AP014956.1	SRR14346572.sorted.bam	SRR14346472.sorted.bam	0.0147018537119897	161	6.493736972192286e-05	2479312	0	0	1.0	1.0
kraken:taxid|1274|NZ_CP008889.1	SRR14346572.sorted.bam	SRR14346472.sorted.bam	0.0119513702864207	58	1.9148100987084608e-05	3029021	2	2	0.9655172413793104	0.9655172413793104
kraken:taxid|1747|NZ_CP033718.1	SRR14346572.sorted.bam	SRR14346472.sorted.bam	0.0045125607031702	709	0.0002841305285228	2495332	3	3	0.995768688293371	0.995768688293371
kraken:taxid|562|NZ_CP026399.1	SRR14346572.sorted.bam	SRR14346472.sorted.bam	0.0	0	0.0	5277702	0	0		
kraken:taxid|1286|NZ_LT963435.1	SRR14346572.sorted.bam	SRR14346472.sorted.bam	0.3189817187766957	1867	0.0006722470009034	2777253	0	0	1.0	1.0
kraken:taxid|1326|NZ_LT906454.1	SRR14346572.sorted.bam	SRR14346472.sorted.bam	0.0103591409492871	287	0.0001231331068885	2330811	0	0	1.0	1.0
kraken:taxid|1290|NZ_LT963442.1	SRR14346572.sorted.bam	SRR14346472.sorted.bam	0.0	0	0.0	2235839	0	0		
kraken:taxid|199591|NZ_CP035810.1	SRR14346572.sorted.bam	SRR14346472.sorted.bam	0.0	0	0.0	3179618	0	0		
kraken:taxid|1282|NZ_LR735437.1	SRR14346572.sorted.bam	SRR14346472.sorted.bam	0.0	0	0.0	2556537	0	0		
kraken:taxid|2594913|NZ_CP038157.1	SRR14346572.sorted.bam	SRR14346472.sorted.bam	0.0	0	0.0	2362885	0	0		
kraken:taxid|29382|NZ_LT963440.1	SRR14346572.sorted.bam	SRR14346472.sorted.bam	0.2309548951576406	1531	0.0005643534319581	2712839	0	0	1.0	1.0
kraken:taxid|630|NZ_CP016945.1	SRR14346572.sorted.bam	SRR14346472.sorted.bam	0.0	0	0.0	4668139	0	0		
kraken:taxid|1725|NZ_CP046322.1	SRR14346572.sorted.bam	SRR14346472.sorted.bam	0.0	0	0.0	2816211	0	0		
kraken:taxid|71999|NZ_CP012507.1	SRR14346572.sorted.bam	SRR14346472.sorted.bam	0.0282597917699553	285	9.984420800246072e-05	2854447	8	2	0.9719298245614036	0.9929824561403509
kraken:taxid|1340|NZ_LR594052.1	SRR14346264.sorted.bam	SRR14346309.sorted.bam	0.6355003995675269	13519	0.0069360075193524	1949104	69	43	0.994896072194689	0.9968192913677048
kraken:taxid|1280|NZ_CP013953.1	SRR14346264.sorted.bam	SRR14346309.sorted.bam	0.2830533235938641	775	0.0002622542973327	2955147	5	5	0.9935483870967742	0.9935483870967742
kraken:taxid|76860|NZ_CP029207.1	SRR14346264.sorted.bam	SRR14346309.sorted.bam	0.4918406365269114	25468	0.0128561527352136	1980997	321	179	0.9873959478561332	0.9929715721689965
kraken:taxid|29382|NZ_LT963440.1	SRR14346264.sorted.bam	SRR14346309.sorted.bam	0.5137312755333636	4527	0.0016687315391735	2712839	1	0	0.9997791031588248	1.0
kraken:taxid|29442|NZ_CP020369.1	SRR14346264.sorted.bam	SRR14346309.sorted.bam	0.5619469026548672	508	7.408830188007817e-05	6856683	0	0	1.0	1.0
kraken:taxid|1747|NZ_CP033718.1	SRR14346264.sorted.bam	SRR14346309.sorted.bam	0.0098045193468531	804	0.0003222016148552	2495332	7	7	0.9912935323383084	0.9912935323383084
kraken:taxid|29388|NZ_AP014956.1	SRR14346264.sorted.bam	SRR14346309.sorted.bam	0.5475691646521622	10193	0.0041112211774879	2479312	24	17	0.9976454429510448	0.99833218875699
kraken:taxid|1329|NZ_CP053790.1	SRR14346264.sorted.bam	SRR14346309.sorted.bam	0.6187338749227063	29018	0.0134833987569512	2152128	136	58	0.9953132538424426	0.998001240609277
kraken:taxid|1725|NZ_CP046322.1	SRR14346264.sorted.bam	SRR14346309.sorted.bam	0.3854058078927773	2588	0.0009189652337839	2816211	2	1	0.999227202472952	0.999613601236476
kraken:taxid|1396|NZ_CP115307.1	SRR14346264.sorted.bam	SRR14346309.sorted.bam	0.091743119266055	330	6.206324169100142e-05	5317157	4	0	0.987878787878788	1.0
kraken:taxid|71999|NZ_CP012507.1	SRR14346264.sorted.bam	SRR14346309.sorted.bam	0.2436974789915966	2552	0.000894043574815	2854447	42	21	0.9835423197492164	0.9917711598746082
kraken:taxid|747|NZ_CP015569.1	SRR14346264.sorted.bam	SRR14346309.sorted.bam	0.8262426741914478	30452	0.012033576412736	2530586	379	113	0.9875541836332588	0.9962892420859056
kraken:taxid|199591|NZ_CP035810.1	SRR14346264.sorted.bam	SRR14346309.sorted.bam	0.2605633802816901	407	0.0001280027978203	3179618	9	5	0.977886977886978	0.9877149877149876
kraken:taxid|1744|NZ_CP120879.1	SRR14346264.sorted.bam	SRR14346309.sorted.bam	0.0967058370256212	502	0.0001873399260567	2679621	1	1	0.99800796812749	0.99800796812749
kraken:taxid|1336|NC_011134.1	SRR14346264.sorted.bam	SRR14346309.sorted.bam	0.4331540886334137	7008	0.0034621580884223	2024171	54	36	0.9922945205479452	0.9948630136986302
kraken:taxid|28450|NZ_CP009545.1	SRR14346264.sorted.bam	SRR14346309.sorted.bam	0.6778039215686275	4321	0.0011036312558792	3915257	25	21	0.9942143022448507	0.9951400138856746
kraken:taxid|223967|NZ_CP039546.1	SRR14346264.sorted.bam	SRR14346309.sorted.bam	0.0	0	0.0	5395646	0	0		
kraken:taxid|651|NZ_CP038445.1	SRR14346264.sorted.bam	SRR14346309.sorted.bam	0.0	0	0.0	4683582	0	0		
kraken:taxid|33040|NZ_LR134307.1	SRR14346264.sorted.bam	SRR14346309.sorted.bam	0.4034287378216716	33251	0.0175847294042737	1890902	379	219	0.9886018465610056	0.9934137319178372
kraken:taxid|1286|NZ_LT963435.1	SRR14346264.sorted.bam	SRR14346309.sorted.bam	0.8289521065898452	4604	0.0016577531827312	2777253	1	1	0.9997827975673328	0.9997827975673328
kraken:taxid|1290|NZ_LT963442.1	SRR14346264.sorted.bam	SRR14346309.sorted.bam	0.0	0	0.0	2235839	0	0		
kraken:taxid|573|NZ_AP024568.1	SRR14346264.sorted.bam	SRR14346309.sorted.bam	0.3038422649140546	1202	0.0002273315288026	5287432	9	6	0.9925124792013312	0.995008319467554
kraken:taxid|2594913|NZ_CP038157.1	SRR14346264.sorted.bam	SRR14346309.sorted.bam	0.0774263904034896	568	0.000240384106717	2362885	0	0	1.0	1.0
kraken:taxid|562|NZ_CP026399.1	SRR14346264.sorted.bam	SRR14346309.sorted.bam	0.1586311787072243	1043	0.0001976238900945	5277702	3	1	0.99712368168744	0.9990412272291468
kraken:taxid|305|NZ_CP052068.1	SRR14346264.sorted.bam	SRR14346309.sorted.bam	0.749653366199353	4866	0.0012563183829896	3873222	12	5	0.997533908754624	0.9989724619810934
kraken:taxid|1310|NZ_CP029490.1	SRR14346264.sorted.bam	SRR14346309.sorted.bam	0.2630573963832416	4684	0.0021304747492803	2198571	20	19	0.995730145175064	0.9959436379163108
kraken:taxid|1274|NZ_CP008889.1	SRR14346264.sorted.bam	SRR14346309.sorted.bam	0.1969754253308128	521	0.0001720027692115	3029021	3	3	0.9942418426103646	0.9942418426103646
kraken:taxid|38305|NZ_CP004353.1	SRR14346264.sorted.bam	SRR14346309.sorted.bam	0.0365661702385276	302	0.0001030090934517	2931780	4	3	0.9867549668874172	0.9900662251655628
kraken:taxid|1326|NZ_LT906454.1	SRR14346264.sorted.bam	SRR14346309.sorted.bam	0.5704642226607124	16479	0.0070700713185238	2330811	132	80	0.9919898052066266	0.9951453364888646
kraken:taxid|456327|NZ_CP018467.1	SRR14346264.sorted.bam	SRR14346309.sorted.bam	0.0	0	0.0	5079107	0	0		
kraken:taxid|1916|NZ_CP009124.1	SRR14346264.sorted.bam	SRR14346309.sorted.bam	0.1689884918231375	279	3.3432059763581414e-05	8345283	0	0	1.0	1.0
kraken:taxid|96344|NZ_CP069811.1	SRR14346264.sorted.bam	SRR14346309.sorted.bam	0.4863178108497359	1013	0.0003605875334246	2809304	11	9	0.9891411648568608	0.9911154985192496
kraken:taxid|34073|NZ_CP102931.1	SRR14346264.sorted.bam	SRR14346309.sorted.bam	0.3733183856502242	333	4.564931837205483e-05	7294742	0	0	1.0	1.0
kraken:taxid|361101|NZ_LR595858.1	SRR14346264.sorted.bam	SRR14346309.sorted.bam	0.277292759706191	13213	0.0062289684511445	2121218	76	41	0.9942480890032545	0.9968969953833346
kraken:taxid|38301|NZ_CP065689.1	SRR14346264.sorted.bam	SRR14346309.sorted.bam	0.1319129646418857	291	0.0001079392468956	2695961	0	0	1.0	1.0
kraken:taxid|630|NZ_CP016945.1	SRR14346264.sorted.bam	SRR14346309.sorted.bam	0.4821579095251475	1716	0.0003675983084479	4668139	6	3	0.9965034965034965	0.9982517482517482
kraken:taxid|38289|NZ_LS483459.1	SRR14346264.sorted.bam	SRR14346309.sorted.bam	0.0	0	0.0	2414649	0	0		
kraken:taxid|1282|NZ_LR735437.1	SRR14346264.sorted.bam	SRR14346309.sorted.bam	0.0	0	0.0	2556537	0	0		
kraken:taxid|2202827|NZ_CP029553.1	SRR14346264.sorted.bam	SRR14346309.sorted.bam	0.0	0	0.0	6162702	0	0		
kraken:taxid|29394|NZ_CP040412.1	SRR14346264.sorted.bam	SRR14346309.sorted.bam	0.2276192164509838	1284	0.0006742518246546	1904333	5	4	0.9961059190031152	0.9968847352024922
kraken:taxid|149016|NZ_LR134323.1	SRR14346264.sorted.bam	SRR14346309.sorted.bam	0.7829564880817985	24274	0.0113218283582089	2144000	145	84	0.9940265304440966	0.9965395072917524
kraken:taxid|1272|NZ_CP059343.1	SRR14346264.sorted.bam	SRR14346309.sorted.bam	0.1257380698867486	1299	0.0004601425839822	2823038	30	28	0.976905311778291	0.9784449576597384
kraken:taxid|1283|NZ_CP092476.1	SRR14346264.sorted.bam	SRR14346309.sorted.bam	0.0267691492181288	101	3.982053162381031e-05	2536380	0	0	1.0	1.0
kraken:taxid|1282|NZ_LR735437.1	SRR14346245.sorted.bam	SRR14346313.sorted.bam	0.0	0	0.0	2556537	0	0		
kraken:taxid|1280|NZ_CP013953.1	SRR14346245.sorted.bam	SRR14346313.sorted.bam	0.0	0	0.0	2955147	0	0		
kraken:taxid|29388|NZ_AP014956.1	SRR14346245.sorted.bam	SRR14346313.sorted.bam	0.0125636132315521	237	9.559103493227154e-05	2479312	0	0	1.0	1.0
kraken:taxid|76860|NZ_CP029207.1	SRR14346245.sorted.bam	SRR14346313.sorted.bam	0.0200727422454021	585	0.0002953058485197	1980997	25	23	0.9572649572649572	0.9606837606837608
kraken:taxid|1286|NZ_LT963435.1	SRR14346245.sorted.bam	SRR14346313.sorted.bam	0.4311947404216731	1902	0.0006848493817451	2777253	0	0	1.0	1.0
kraken:taxid|223967|NZ_CP039546.1	SRR14346245.sorted.bam	SRR14346313.sorted.bam	0.0	0	0.0	5395646	0	0		
kraken:taxid|149016|NZ_LR134323.1	SRR14346245.sorted.bam	SRR14346313.sorted.bam	0.0170163098565592	554	0.000258395522388	2144000	33	31	0.94043321299639	0.944043321299639
kraken:taxid|1329|NZ_CP053790.1	SRR14346245.sorted.bam	SRR14346313.sorted.bam	0.0054278593187482	294	0.0001366089749308	2152128	12	12	0.9591836734693876	0.9591836734693876
kraken:taxid|1340|NZ_LR594052.1	SRR14346245.sorted.bam	SRR14346313.sorted.bam	0.0255189010327885	509	0.0002611456340964	1949104	16	16	0.9685658153241652	0.9685658153241652
kraken:taxid|573|NZ_AP024568.1	SRR14346245.sorted.bam	SRR14346313.sorted.bam	0.0	0	0.0	5287432	0	0		
kraken:taxid|562|NZ_CP026399.1	SRR14346245.sorted.bam	SRR14346313.sorted.bam	0.0	0	0.0	5277702	0	0		
kraken:taxid|1396|NZ_CP115307.1	SRR14346245.sorted.bam	SRR14346313.sorted.bam	0.0	0	0.0	5317157	0	0		
kraken:taxid|29394|NZ_CP040412.1	SRR14346245.sorted.bam	SRR14346313.sorted.bam	0.0	0	0.0	1904333	0	0		
kraken:taxid|361101|NZ_LR595858.1	SRR14346245.sorted.bam	SRR14346313.sorted.bam	0.0620181997333797	1070	0.0005044271734446	2121218	45	45	0.9579439252336448	0.9579439252336448
kraken:taxid|1747|NZ_CP033718.1	SRR14346245.sorted.bam	SRR14346313.sorted.bam	0.0	0	0.0	2495332	0	0		
kraken:taxid|29442|NZ_CP020369.1	SRR14346245.sorted.bam	SRR14346313.sorted.bam	0.1945441493180186	271	3.9523483876970834e-05	6856683	0	0	1.0	1.0
kraken:taxid|29382|NZ_LT963440.1	SRR14346245.sorted.bam	SRR14346313.sorted.bam	0.3714848647680459	2074	0.0007645127484528	2712839	0	0	1.0	1.0
kraken:taxid|1310|NZ_CP029490.1	SRR14346245.sorted.bam	SRR14346313.sorted.bam	0.0389851485148514	315	0.0001432748817299	2198571	18	18	0.9428571428571428	0.9428571428571428
kraken:taxid|33040|NZ_LR134307.1	SRR14346245.sorted.bam	SRR14346313.sorted.bam	0.0151552387974113	555	0.0002935107160498	1890902	12	12	0.9783783783783784	0.9783783783783784
kraken:taxid|305|NZ_CP052068.1	SRR14346549.sorted.bam	SRR14346534.sorted.bam	0.0	0	0.0	3873222	0	0		
kraken:taxid|1499308|NZ_CP030239.1	SRR14346549.sorted.bam	SRR14346534.sorted.bam	0.0	0	0.0	3592357	0	0		
kraken:taxid|1280|NZ_CP013953.1	SRR14346549.sorted.bam	SRR14346534.sorted.bam	0.0	0	0.0	2955147	0	0		
kraken:taxid|28450|NZ_CP009545.1	SRR14346549.sorted.bam	SRR14346534.sorted.bam	0.0845464725643897	302	7.713414470620958e-05	3915257	2	0	0.9933774834437086	1.0
kraken:taxid|29382|NZ_LT963440.1	SRR14346549.sorted.bam	SRR14346534.sorted.bam	0.0	0	0.0	2712839	0	0		
kraken:taxid|223967|NZ_CP039546.1	SRR14346549.sorted.bam	SRR14346534.sorted.bam	0.0	0	0.0	5395646	0	0		
kraken:taxid|1282|NZ_LR735437.1	SRR14346549.sorted.bam	SRR14346534.sorted.bam	0.0	0	0.0	2556537	0	0		
kraken:taxid|149016|NZ_LR134323.1	SRR14346549.sorted.bam	SRR14346534.sorted.bam	0.0	0	0.0	2144000	0	0		
kraken:taxid|38289|NZ_LS483459.1	SRR14346549.sorted.bam	SRR14346534.sorted.bam	0.0	0	0.0	2414649	0	0		
kraken:taxid|361101|NZ_LR595858.1	SRR14346549.sorted.bam	SRR14346534.sorted.bam	0.0238186340156877	249	0.0001173853889604	2121218	0	0	1.0	1.0
kraken:taxid|747|NZ_CP015569.1	SRR14346549.sorted.bam	SRR14346534.sorted.bam	0.0	0	0.0	2530586	0	0		
kraken:taxid|1326|NZ_LT906454.1	SRR14346549.sorted.bam	SRR14346534.sorted.bam	0.0694450499149919	1593	0.0006834530985137	2330811	6	1	0.9962335216572504	0.9993722536095416
kraken:taxid|651|NZ_CP038445.1	SRR14346549.sorted.bam	SRR14346534.sorted.bam	0.0	0	0.0	4683582	0	0		
kraken:taxid|1283|NZ_CP092476.1	SRR14346549.sorted.bam	SRR14346534.sorted.bam	0.0	0	0.0	2536380	0	0		
kraken:taxid|76860|NZ_CP029207.1	SRR14346549.sorted.bam	SRR14346534.sorted.bam	0.0057066129573682	51	2.5744612435051643e-05	1980997	1	1	0.9803921568627452	0.9803921568627452
kraken:taxid|29388|NZ_AP014956.1	SRR14346549.sorted.bam	SRR14346534.sorted.bam	0.095885879677486	2319	0.0009353401266157	2479312	2	2	0.9991375592927986	0.9991375592927986
kraken:taxid|1272|NZ_CP059343.1	SRR14346549.sorted.bam	SRR14346534.sorted.bam	0.0	0	0.0	2823038	0	0		
kraken:taxid|1744|NZ_CP120879.1	SRR14346549.sorted.bam	SRR14346534.sorted.bam	0.0	0	0.0	2679621	0	0		
